"","Ab_5_Eye","Ab_6_Eye","Mz_1_Eye","Mz_2_Eye","Nb_4_Eye","Nb_5_Eye","On_1_Eye","On_2_Eye","On_3_Eye","Pn_2_Eye","Pn_3_Eye","Pn_4_Eye"
"pbx1b",1,23,1,1,0,0,37,623,30,0,0,1
"pbx2",30,74,8,0,0,0,7,4,71,5,5,3
"pbx4",2,41,16,9,0,0,4,1,25,11,5,4
"pbxip1a",2,49,24,25,0,0,57,37,146,26,18,35
"pcbp2",3,51,12,18,17,27,7,3,39,12,11,7
"pcbp4",5,40,0,1,0,0,4,0,1,3,0,1
"pcdh10b",0,0,0,0,0,0,6,3,22,2,0,0
"pcdh12",0,0,5,2,0,0,0,0,34,3,0,2
"pcdh15a",4,14,0,5,68,103,2,1,16,3,0,4
"pcdh17",0,0,5,5,0,0,0,0,0,1,0,0
"pcdh18b",1,45,2,0,0,0,0,0,27,0,1,2
"pcdh2ac",5,14,12,17,0,0,11,1,19,9,4,6
"pcdh8",0,0,0,0,0,0,15,0,1,7,2,0
"pcdh9",1,6,0,1,0,0,0,0,5,1,1,0
"pcgf1",0,0,0,1,35,36,2,0,5,0,0,0
"pcgf5a",0,0,2,1,0,0,2,5,24,2,11,3
"pcgf6",33,79,2,38,0,0,22,0,2,10,19,20
"pcif1",79,86,4,11,0,0,2,2,40,24,18,10
"pck1",0,0,0,0,58,60,0,0,0,0,0,0
"pcm1",2,37,7,1,94,115,5,2,51,8,3,3
"pcmt",1,49,8,6,0,0,4,1,37,9,12,17
"pcmtd1",3,37,11,8,0,0,3,1,5,3,5,3
"pcna",6,43,3,5,0,0,1,0,54,5,5,6
"pcnp",0,0,285,250,37,39,8,1,28,5,10,22
"pcnx1",1,32,6,2,0,0,3,2,20,4,0,7
"pcnx3",2,21,3,10,38,56,3,0,11,1,1,1
"pcnx4",7,35,2,3,0,0,0,0,11,13,12,28
"pcolce2b",0,0,15,6,1,25,5,0,14,0,0,0
"pcsk1",3,48,2,15,0,0,18,3,2,14,5,6
"pcsk2",58064,58108,1,17,0,0,6,0,2,2,1,3
"pcsk5a",0,0,0,0,0,0,7,5,6,0,0,0
"pcsk5b",2,10,3,5,0,0,4,3,7,1,2,1
"pcsk7",4,23,10,2,0,0,0,0,19,1,0,0
"pctp",0,0,0,5,0,0,1,2,37,1,2,1
"pcyox1",16,50,3,1,0,0,4,1,14,5,0,2
"pcyox1l",2,24,0,0,0,0,5,0,7,2,0,3
"pcyt1aa",0,0,2,0,0,0,4,11,23,14843,13158,13621
"pcyt1ba",0,0,0,1,15,34,5,1,1,9,4,5
"pcyt2",0,0,3,14,34,59,7,3,28,8,9,7
"pdap1a",0,0,3,2,0,0,12,0,21,1,2,0
"pdcd10b",0,0,2,1,0,0,12,1,77,1,2,1
"pdcd11",1,9,1079,627,295,332,2143,880,1574,725,779,1258
"pdcd4a",1,38,6,8,28,56,8,5,50,1,5,5
"pdcd4b",534,553,937,2192,481,519,17,4,55,1658,2524,1975
"pdcd5",0,0,16,20,0,0,11,4,107,12,15,23
"pdcd6",1,8,4,1,0,0,2,3,42,3,2,4
"pdcd6ip",3,48,7,5,0,0,5,5,52,5,3,1
"pdcl",5,13,24,47,15,37,113,5,97,46,34,40
"pde11a",0,0,0,0,0,0,28,0,0,0,0,5
"pde11al",0,0,0,0,38,79,1,0,0,0,0,0
"pde3a",2,27,2,0,0,0,6,6,4,4,3,10
"pde3b",1,24,3,1,0,0,5,1,20,5,4,1
"pde4a",5,22,0,1,0,0,4,0,3,1,0,0
"pde4ba",2,43,6,0,0,0,7,1,48,1,0,0
"pde4bb",0,0,7,2,0,0,6,1,9,2,2,5
"pde4ca",1,41,0,5,0,0,3,2,3,0,0,0
"pde4d",4,45,1,5,0,0,4,0,33,1,2,4
"pde6a",2,13,18,53,1,28,161,9,163,144,91,75
"pde6b",5,29,10,65,511,533,454,0,27,73,34,23
"pde6c",1,38,4,95,0,0,160,7,55,38,29,18
"pde6d",0,0,2,21,0,0,7,1,11,22,16,8
"pde6ga",1,49,44,14,0,0,8,98,35,0,3,4
"pde7a",3,49,1,3,35,66,0,6,25,0,2,1
"pde8a",3,29,1,6,0,0,3,0,17,5,2,4
"pde8b",14,22,7,5,0,0,16,1,9,6,4,4
"pdf",1,38,2,18,0,0,0,0,4,13,15,15
"pdgfba",1,30,5,1,0,0,7,0,28,3,6,6
"pdgfbb",0,0,30,3,0,0,3,3,129,17,9,15
"pdgfd",3,14,10,0,0,0,1,0,16,0,0,0
"pdgfra",0,0,35,1,0,0,5,11,211,8,7,3
"pdgfrb",2,42,11,2,0,0,8,3,76,1,2,4
"pdgfrl",6,47,16,6,0,0,4,12,237,12,12,17
"pdha1a",1,2,30,4,0,0,4,0,52,11,20,25
"pdhb",105,142,8,9,0,0,11,0,68,12,8,11
"pdhx",3,35,3,5,0,0,0,0,17,3,4,8
"pdia3",43,74,26,4,0,0,15,36,673,5,6,11
"pdia4",0,0,12,6,0,0,0,0,119,545,733,800
"pdia6",0,0,264,143,38,80,2,2,45,125,195,234
"pdk1",0,0,3,1,4,21,2,0,6,8,0,1
"pdk2a",0,0,1,5,0,0,2,0,17,5,0,1
"pdk4",1,26,52,299,0,0,296,7,62,2,3,2
"pdlim1",1,13,5,1,0,0,1,4,110,3,1,9
"pdlim2",1,44,10,0,29,39,1,2,47,5,1,2
"pdlim4",0,0,17,2,0,0,0,0,9,2,5,6
"pdlim5b",2,7,4,7,0,0,1,3,57,0,5,2
"pdlim7",0,0,8,0,0,0,0,4,85,9,1,7
"pdpk1b",2,43,3,3,0,0,22,6,109,10,3,8
"pds5b",1,47,0,1,0,0,5,2,24,6,4,2
"pdss1",1287,1292,2,0,0,0,1,0,5,1925,1229,2078
"pdx1",14,53,47,22,0,0,2,0,4,2,17,9
"pdxdc1",2,6,12,6,0,0,10,1,7,2,0,1
"pdxka",6,28,7,4,0,0,17,5,3,1,2,2
"pdxp",0,0,541,485,393,415,1,0,12,539,485,561
"pdzd11",32,53,4,3,0,0,0,0,14,1,0,0
"pdzd8",4,44,1,15,0,0,12,0,14,3,4,3
"pdzk1",17,28,309,343,0,0,1,2,0,17,12,6
"pdzrn3b",0,0,12,3,0,0,1,14,148,0,7,6
"pdzrn4",5,22,0,0,0,0,0,0,2,0,0,0
"peak1",3,44,7,0,0,0,0,2,18,4,2,14
"pear1",2,44,5,6,0,0,1,0,11,4,2,1
"pebp1",1002,1043,9,6,0,0,7,2,67,1,2,10
"pecam1",0,0,34,2,0,0,2,11,102,7,11,7
"pef1",6,12,9,3,0,0,0,2,20,0,2,0
"peli2",1,32,18,3,0,0,3,0,6,2,6,6
"pelo",4848,4889,608,7487,4301,4344,2509,153,258,1515,1157,982
"pepd",0,0,18,1,0,0,2,6,128,3,13,26
"per1b",0,0,6,12,0,0,23,11,155,14,7,7
"per2",1,31,0,22,25,56,10,0,7,6,6,8
"per3",0,0,3,18,0,0,13,8,58,12,4,5
"perp",1,30,16,0,0,0,2,2,19,4,0,9
"pex10",487,496,6,4,27,33,5,8,21,23,7,15
"pex11b",0,0,5,46,0,0,0,0,9,1551,1451,1629
"pex12",3,18,0,0,0,0,0,0,8,2,0,0
"pex14",0,0,2,5,0,0,2,3,15,3,4,12
"pex16",1,45,0,0,0,0,107,57,103,1,0,2
"pex19",0,0,7,3,0,0,2,1,23,2,7,6
"pex3",0,0,0,3,0,0,19,15,35,0,3,1
"pex5",0,0,9,33,0,0,36,1,50,39,21,16
"pex5la",3,11,0,1,0,0,0,0,0,3,5,4
"pex5lb",63,78,0,0,0,0,7,0,0,1,0,0
"pfdn1",7,42,15,29,0,0,10,5,41,13,19,17
"pfdn2",2,17,12,10,0,0,7,2,61,8,7,10
"pfdn5",0,0,25,3,0,0,3,2,101,3,16,10
"pfkfb3",0,0,2,3,0,0,4,1,25,5,2,8
"pfkfb4a",13,49,2,15,0,0,2,4,30,5,9,12
"pfkfb4b",232,235,2385,1094,263,288,3,12,47,1235,2115,2645
"pfkla",4,22,5,7,0,0,0,0,23,1,0,3
"pfkpa",0,0,3,17,14,55,32,0,27,12,12,8
"pfkpb",1,40,7,10,0,0,28,0,21,13,5,6
"pfn1",0,0,18,3,0,0,1,2,278,1,4,3
"pfn2l",2,43,10,16,0,0,3,2,12,8,18,17
"pgam2",2,10,0,0,57,63,0,0,0,2,0,0
"pgam5",423,432,484,513,0,0,0,0,21,0,2,3
"pgap3",1,37,3,0,0,0,0,1,7,0,0,0
"pgap6",803,835,6,9,0,0,0,0,15,10,8,4
"pgbd5",9,43,3,20,0,0,6,0,0,0,0,2
"pgls",4,36,4,1,0,0,0,1,5,1,1,0
"pgm1",0,0,5,4,0,0,14,4,123,9,1,1
"pgm3",1,28,9,0,0,0,0,3,1,0,0,1
"pgm5",1,19,11,0,0,0,0,2,100,4,6,3
"pgp",0,0,0,0,0,0,11,1,6,0,1,0
"pgpep1l",0,0,65,52,314,344,32,59,91,311,294,468
"pgr",7,12,535,142,0,0,1,0,2,0,0,0
"pgrmc1",0,0,47,23,30,62,4,1,31,25,29,29
"pgrmc2",4,19,6,5,0,0,5,4,40,1,2,4
"phactr1",379,422,304,365,0,0,14,8,13,28,24,20
"phactr2",0,0,0,1,0,0,0,6,62,2,0,3
"phactr3a",7,46,1,0,0,0,1,0,0,1,0,0
"phactr3b",3,47,1,3,0,0,6,20,51,2,2,3
"phactr4b",0,0,4,1,0,0,1,3,30,5,6,4
"phax",1,27,4,5,0,0,4,0,30,8,12,12
"phb",1,7,6,4,0,0,3,3,32,9,9,9
"phex",0,0,4,4,0,0,0,0,4,0,6,6
"phf10",0,0,3,2,20,54,2,4,3,0,1,0
"phf14",0,0,7,4,0,0,8,0,33,1,4,3
"phf20a",0,0,5,6,0,0,14,2,49,1,11,11
"phf23b",4,12,3,14,0,0,11,4,46,19,10,13
"phf6",52,64,1,2,0,0,3,1,18,2,3,6
"phf8",0,0,18,8,0,0,9,3,32,7,3,8
"phgdh",1,37,1,2,0,0,7,0,17,3,2,5
"phka2",0,0,0,4,0,0,12,1,8,5,3,1
"phkg1a",63,96,102,162,0,0,16,12,20,172,267,213
"phkg2",0,0,73,170,0,0,70,28,41,161,70,125
"phlpp1",1,23,2,1,42,70,4,0,12,5,3,0
"phospho1",0,0,8,1,0,0,9,7,118,0,3,5
"phospho2",0,0,0,1,0,0,422,254,295,1,2,0
"phpt1",0,0,9,6,0,0,3,1,74,11,1,11
"phtf1",0,0,2,5,0,0,1,1,14,13,2,5
"phyh",0,0,6,3,0,0,8,2,81,5,7,5
"phyhd1",14,47,0,3,0,0,2,0,8,5,5,3
"phykpl",172,213,944,985,537,547,910,471,613,10333,8372,9553
"pi4k2a",1,6,3,0,0,0,5,2,9,27,25,28
"pi4kab",0,0,5,2,0,0,10,71,65,2,0,3
"pi4kb",1,28,0,6,0,0,4,1,19,1,0,1
"pias1a",0,0,5,7,26,28,1,0,2,0,0,0
"pias4a",0,0,5,1,0,0,0,0,2,5,4,0
"pibf1",1,9,3,0,1,21,2,0,11,1,0,3
"picalmb",0,0,14,17,0,0,15,3,53,14,3,9
"pick1",11,27,3,9,0,0,3,0,7,3,0,4
"pid1",2,11,98,35,0,0,3,16,79,7,10,22
"pif1",844,871,2499,3652,0,0,4,0,1,1,6,3
"pigb",53,70,52,38,71,76,75,139,163,35,56,74
"pigf",1,2,0,0,0,0,1,0,5,298,459,323
"pigh",1,25,0,0,0,0,27,10,18,3,0,0
"pigk",3,43,0,1,0,0,0,1,32,0,2,0
"pigl",4,17,1,0,0,0,89,40,36,2,3,3
"pigq",1,26,4,1,0,0,6,0,12,4,0,2
"pigr",0,0,44,6,0,0,4,8,117,11,31,27
"pigs",1,12,3,0,0,0,1,0,6,0,1,0
"pigt",184,215,1264,1284,0,0,4,0,8,1,0,0
"pigu",3,23,0,0,17,33,0,1,4,1,0,4
"pih1d2",126,159,86,419,0,0,1,0,7,0,2,0
"pik3c2a",1,46,4,0,0,0,4,2,50,2,0,3
"pik3c3",0,0,2,1,0,0,1,5,33,2,2,2
"pik3cb",1,26,6,2,0,0,0,2,12,0,0,5
"pik3cd",5,30,1,4,0,0,0,2,22,1,2,1
"pik3cg",0,0,10,0,0,0,4,7,41,2,4,6
"pik3ip1",4,10,21,98,0,0,33,0,45,153,91,99
"pik3r1",2,43,9,12,0,0,35,13,132,23,13,14
"pik3r2",0,0,0,1,0,0,5,2,64,4,0,0
"pik3r3a",4,6,10,11,0,0,11,14,75,13,7,3
"pik3r4",0,0,1,3,0,0,0,1,18,1,1,8
"pik3r5",0,0,5,2,0,0,0,0,20,0,0,0
"pikfyve",1,45,1,1,0,0,5,1,29,0,0,1
"pim1",0,0,11,6,0,0,0,2,17,8,3,9
"pim2",1,37,7,1,0,0,1,10,30,3,1,4
"pim3",5,26,19,8,0,0,10,0,27,0,8,3
"pin1",1,48,0,2,106,128,7,2,41,7,9,8
"pink1",7,52,20,13,7943,7969,3,4,23,15,26,22
"pinx1",3,24,4,3,0,0,3,2,43,4,3,3
"pip4k2aa",1,14,9,7,0,0,8,3,37,15,9,17
"pip4k2ca",0,0,6,9,27,49,5,1,24,3,0,2
"pip4p1a",0,0,0,11,0,0,54,23,41,5,8,4
"pip4p1b",0,0,0,0,0,0,2,0,0,5,7,4
"pip4p2",0,0,2,0,9,33,1,2,9,0,0,0
"pip5k1ba",0,0,9,3,0,0,0,42,116,0,0,0
"pip5k1bb",0,0,6,15,0,0,2,0,5,0,0,0
"pip5k1ca",3,47,1,6,0,0,3,0,4,5,3,5
"pipox",17,37,6,9,0,0,0,0,2,2,1,0
"pitpnb",1,21,2,1,0,0,9,1,23,4,2,0
"pitrm1",6,32,4,10,0,0,323,57,105,19,10,20
"pitx2",0,0,14,0,0,0,0,6,101,0,2,5
"piwil1",39,79,6,5,0,0,95,4,1,3,3,4
"pkd1a",2,28,9,1,0,0,2,3,32,2,0,5
"pkd2",2,26,598,137,0,0,3,4,159,3,27,29
"pkd2l1",0,0,170,216,73,106,0,0,0,263,220,169
"pkdccb",10,19,13,3,86,94,6,3,16,0,3,2
"pkig",450,454,3,0,0,0,3,1,62,0,0,1
"pklr",7,22,0,0,0,0,2,0,0,0,0,0
"pkma",351,360,3167,914,379,420,104,3,68,899,1441,1652
"pkmb",20,51,0,0,70,90,0,0,1,1,0,0
"pkn1a",0,0,4,0,0,0,36,0,55,5,1,2
"pkn1b",0,0,7,7,0,0,2,3,93,5,0,1
"pkn2",1,12,0,1,0,0,14,2,29,1,0,1
"pkn3",179,216,152,555,0,0,0,0,0,14,12,8
"pknox1.2",3,5,0,4,0,0,2,0,5,3,3,3
"pla1a",7,62,8,4,132,161,5,80,43,5,17,20
"pla2g12a",1,30,6,1,0,0,1,0,5,4,6,7
"pla2g15",86,125,93,55,34,42,11,20,33,165,257,311
"pla2g1b",0,0,22,110,35,42,2,1,2,0,0,0
"pla2g7",54,59,32,29,0,0,0,4,34,0,0,3
"pla2r1",1,43,5,1,0,0,0,3,56,4,0,9
"plaa",42,53,1,1,0,0,2,2,24,1,0,2
"plac8l1",0,0,6,0,0,0,0,5,70,5,1,4
"plag1",1,31,163,77,0,0,160,142,227,1,0,0
"plat",0,0,6,0,0,0,3,1,29,0,0,1
"plcd1a",2,33,32,31,0,0,1,29,37,34,91,119
"plcd1b",2,47,5,0,0,0,2,1,7,0,2,5
"plcd3a",1,22,3,4,1,34,0,1,6,2,4,1
"plcd4b",0,0,0,10,0,0,3,3,43,13,5,3
"plce1",1,19,0,0,0,0,0,3,5,1,0,0
"plcg1",4,16,20,16,0,0,23,6,59,14,9,8
"plcg2",3,25,4,0,39,78,1,4,116,2,0,2
"plch2a",0,0,0,0,0,0,47,83,1934,1,0,1
"plcl1",3,9,13,10,1,8,5,0,13,0,1,0
"plcl2",3,36,0,0,0,0,4,1,19,2,5,1
"plcxd2",123,161,0,4,0,0,5,0,2,6,2,0
"pld1a",0,0,1,3,13,19,0,0,28,3,0,4
"pld7",530,538,2391,2446,0,0,259,63,115,29,12,19
"pleca",6,51,6,1,31,68,19,11,68,9,1,11
"plecb",1,32,10,2,0,0,6,12,78,1,3,6
"plek",5,51,1,2,0,0,1,0,33,0,1,3
"plekha1b",4,17,5,0,0,0,2,0,5,2,0,1
"plekha8",2,33,1,3,0,0,7,2,11,6,1,5
"plekhb2",0,0,142,184,20,29,1,1,28,2,4,4
"plekhd1",306,332,0,6,19,27,10,1,2,2,4,0
"plekhh1",0,0,0,0,14,55,0,1,2,1,1,0
"plekhj1",0,0,3,1,0,0,7,2,30,0,0,0
"plekhm1",2,26,1,0,0,0,0,3,8,1,1,0
"plekhm2",2,16,1,2,0,0,0,0,7,0,1,6
"plekhn1",7,39,0,0,0,0,0,0,1,12,1,1
"plekho1b",2,10,1,12,0,0,9,3,30,7,9,7
"plekho2",1,10,4,0,0,0,1,0,10,0,0,3
"plin2",0,0,9,0,0,0,0,5,150,1,0,4
"plk2b",0,0,7,3,0,0,3,0,95,12,4,9
"plk3",1,15,3,2,0,0,0,1,25,0,0,2
"plk4",1,23,10,16,0,0,0,0,7,15,1,9
"plod1a",0,0,31,29,0,0,2,3,59,1,2,1
"plod2",3,36,11,1,0,0,2,7,57,0,0,1
"plod3",1,6,5,0,0,0,1,0,54,0,1,4
"plp1b",2,5,7,0,0,0,3,0,2,1,0,1
"plp2",1,45,3,1,0,0,2,0,11,2,2,6
"plpbp",690,705,1801,2114,253,278,0,0,9,1432,1935,1435
"plpp1a",12,20,4,4,0,0,1,5,194,8,8,7
"plpp2a",6,21,7,0,0,0,0,1,57,10,7,8
"plpp2b",1,19,4,1,0,0,0,0,8,1,0,0
"plpp3",0,0,238,24,36,40,0,8,114,5,7,9
"plpp6",10,44,47,46,0,0,25,11,15,44,36,46
"plppr2a",4,18,1,0,0,0,0,5,1,0,0,0
"plppr5b",7,45,0,3,0,0,10,0,0,39,9,12
"plrg1",0,0,2,5,0,0,2,1,22,1,0,3
"pls3",2,49,9,1,0,0,1,2,73,6,7,10
"pltp",0,0,7,1,0,0,0,8,156,0,1,2
"plxdc1",1,36,0,0,0,0,0,0,19,0,0,0
"plxna1a",0,0,0,0,30,55,1,0,4,0,0,0
"plxnb3",4,18,2,0,0,0,2,2,28,3,0,2
"pmela",2,38,169,2,0,0,3,63,511,0,11,4
"pmm1",1,17,0,2,0,0,6,0,0,3,0,3
"pmm2",7,18,9,5,0,0,6,1,55,3,3,2
"pmp22a",1,21,0,0,25,47,0,1,20,6,2,13
"pmp22b",0,0,8,0,0,0,0,0,8,4,5,2
"pmpca",228,236,3,3,175,194,4,0,36,3,2,5
"pmpcb",177,214,226,273,0,0,18,20,75,187,138,193
"pms1",1,45,2,0,0,0,0,0,6,0,0,0
"pms2",0,0,0,0,0,0,101,82,96,0,0,0
"pmt",1,28,6,1,0,0,0,2,2,1,3,2
"pmvk",4,34,3,1,1090,1128,0,0,23,3361,3501,5164
"pnisr",1,19,6,6,0,0,3,11,79,6,9,14
"pnkd",1,41,2,0,0,0,1,0,6,1,0,0
"pno1",2100,2136,115,45,0,0,14,15,398,14,30,21
"pnp5a",332,339,2752,527,370,397,3,4,25,1149,853,1488
"pnpla2",3,50,17,9,0,0,0,3,21,17,20,25
"pnpla3",0,0,5,8,1,36,0,0,28,2,10,5
"pnpla6",0,0,2,7,0,0,3,0,26,4,2,3
"pnpla7b",0,0,1,1,5,31,23,2,9,2,0,0
"pnpla8",0,0,0,2,0,0,5,0,15,5,3,7
"pnrc2",0,0,24,6,0,0,2,4,44,16,14,6
"poc1bl",0,0,1,0,0,0,0,0,10,0,2,6
"podn",1,3,6,2,0,0,17,4,40,0,6,3
"pola1",1,42,2,3,251,285,1,1,6,0,0,0
"pola2",299,321,109,1616,0,0,110,3,14,2,0,0
"polb",0,0,4,7,0,0,6,3,19,5,8,8
"pold1",253,294,1727,2963,0,0,3,0,5,0,0,2
"pold2",862,863,2,0,0,0,848,2168,2605,1609,3518,7067
"poldip2",3,24,6,5,0,0,13,4,29,23,17,16
"poldip3",0,0,21,11,0,0,3,1,8,9,7,12
"polg",20,46,34,20,0,0,7,19,38,17,18,29
"poli",0,0,11,6,0,0,0,4,5,1,4,8
"polk",1,25,0,4,156,169,0,0,3,2,0,5
"poll",0,0,6,1,0,0,1,0,28,0,0,2
"polm",15,27,0,4,0,0,0,1,7,2,2,2
"polr1a",4,12,57,118,0,0,8,6,30,13,7,11
"polr1b",96,97,370,476,0,0,0,0,11,405,344,329
"polr1d",2,40,0,0,0,0,1,1,30,5,4,1
"polr1e",30,50,547,513,452,488,25,51,156,459,364,528
"polr2a",3,29,11,20,0,0,21,10,122,23,4,11
"polr2f",1,29,9,2,0,0,8,7,60,2,8,0
"polr2h",0,0,30,100,0,0,96,27,28,0,0,0
"polr2j",1,17,4,6,0,0,2,2,26,0,1,1
"polr2l",17,61,4,9,0,0,23,4,30,7,6,4
"polr3c",68,86,0,0,0,0,0,0,12,0,0,0
"polr3d",2,40,1,6,0,0,0,0,6,10,5,6
"polr3e",1,15,0,1,0,0,14,8,10,1,1,1
"polr3f",14,41,0,3,0,0,2,0,26,5,0,4
"pomgnt2",0,0,0,1,39,73,0,0,1,4,0,0
"pomk",4,36,4,6,0,0,0,1,8,0,3,0
"pomp",0,0,5,5,0,0,3,1,105,4,8,8
"pon1",40,52,155,58,97,117,16,51,86,159,142,268
"ponzr1",0,0,3,1,0,0,5,2,91,1,2,2
"ponzr2",10,14,15,7,0,0,0,0,0,0,0,0
"pop1",2,28,1164,491,0,0,0,1,8,1,0,0
"pop7",0,0,19,7,0,0,0,0,13,0,0,3
"porb",1,9,0,2,0,0,2,0,18,7,6,8
"porcn",11196,11212,0,0,0,0,0,0,1,0,0,0
"postna",0,0,6,0,0,0,3,3,315,2,0,1
"postnb",0,0,13,0,0,0,1,2,26,3,4,10
"pou2f2a",5,40,1,5,0,0,0,0,5,0,1,0
"pou4f1",3,43,0,1,0,0,0,0,0,0,0,7
"pou4f3",7,53,0,13,0,0,1,0,0,12,3,4
"pou5f3",3,14,194,36,0,0,0,0,1,0,0,0
"pou6f2",44,67,0,1,0,0,1,0,0,1,0,1
"ppa1a",0,0,4,41,0,0,34,1,16,3,17,6
"ppa1b",2,35,54,11,0,0,3,2,15,17,28,15
"ppa2",4,49,9,4,0,0,10,3,15,6,4,2
"ppan",0,0,7,6,0,0,0,1,19,1,1,6
"ppap2d",1,19,7,4,0,0,1,3,29,7,2,3
"pparab",1,9,9,7,9,43,2,2,9,1,0,1
"ppargc1b",0,0,1,15,0,0,3,0,6,14,12,12
"ppat",7,25,46,35,0,0,0,1,9,1,2,0
"ppcdc",0,0,37,85,22,50,0,0,3,0,0,2
"ppcs",0,0,141,168,46,84,38,30,41,166,137,196
"ppdpfa",4,25,26,37,33,44,27,4,128,57,51,36
"ppdpfb",0,0,61,14,0,0,7,19,598,22,42,33
"ppfia2",174,197,12,18,0,0,15,28,29,27,15,11
"ppfia3",0,0,0,7,0,0,6,2,11,0,1,0
"ppfia4",68,76,0,2,0,0,0,2,0,0,1,0
"ppfibp1a",22,59,5372,1385,25,68,3,6,24,2184,2135,2553
"ppfibp1b",0,0,12,1,0,0,3,5,106,2,3,7
"pphln1",0,0,60,72,0,0,0,0,5,1,2,0
"ppiab",5,25,88,24,0,0,16,28,1899,30,37,55
"ppib",7,9,34,1,1,25,5,14,433,8,12,8
"ppic",9,17,7,22,0,0,3,3,33,16,11,7
"ppid",9,54,3,1,43,79,32,15,31,1,0,3
"ppifa",5,50,11,1,0,0,2,1,21,1,2,3
"ppifb",114,150,566,116,0,0,3,0,21,145,205,318
"ppil1",30,48,105,9,35,41,0,0,26,0,0,0
"ppil4",117,129,0,1,0,0,1,1,7,3,3,3
"ppip5k1a",3,38,12,7,0,0,11,3,41,5,3,5
"ppip5k1b",1,32,2,1,0,0,0,0,6,0,0,0
"ppm1ba",4,6,1,2,0,0,1,9,25,0,4,0
"ppm1bb",0,0,8,13,0,0,6,1,44,6,12,4
"ppm1da",0,0,1,8,0,0,7,0,14,2,0,1
"ppm1db",2,24,0,2,0,0,0,0,6,0,1,0
"ppm1e",4,48,0,7,0,0,19,0,1,12,3,6
"ppm1h",4,28,7,11,0,0,15,0,24,6,3,4
"ppm1j",1,39,5,4,0,0,3,0,8,7,8,4
"ppm1k",1,22,5,5,12,20,10,2,9,6,9,7
"ppm1lb",0,0,10,8,0,0,3,6,18,11,6,13
"ppm1na",2,27,15,37,0,0,102,2,58,47,21,27
"ppm1nb",28,32,2,14,1,42,21,14,12,3,8,10
"ppme1",0,0,4,2,0,0,8,1,37,6,5,12
"ppox",173,177,897,769,0,0,5,11,51,651,776,727
"ppp1cb",0,0,14,0,0,0,7,7,58,2,6,5
"ppp1cbl",0,0,29,9,5,15,8,11,404,10,11,11
"ppp1r10",0,0,4,3,0,0,5,2,18,3,1,5
"ppp1r13bb",1,2,0,4,0,0,2,1,11,5,1,2
"ppp1r13l",1,31,4,1,0,0,3,0,10,1,1,3
"ppp1r14ba",1,46,4,10,0,0,0,2,7,1,5,2
"ppp1r14c",3,7,5,4,0,0,5,0,6,2,3,5
"ppp1r16b",10,41,61,13,0,0,7,4,23,18,25,21
"ppp1r1b",1,20,4,4,29,35,0,0,5,4,15,7
"ppp1r2",4,16,21,20,0,0,0,0,27,2,1,1
"ppp1r21",3,50,4,5,0,0,2,6,6,0,2,7
"ppp1r37",0,0,10,0,0,0,9,1,25,4,3,8
"ppp1r3b",16,48,0,0,0,0,0,0,1,0,0,0
"ppp1r3da",0,0,30,92,32,34,0,0,0,69,30,36
"ppp1r7",0,0,1,12,0,0,9,1,7,2,3,0
"ppp1r8b",0,0,0,1,0,0,0,0,6,2,4,7
"ppp1r9a",279,319,3,5,0,0,12,2,11,2,1,4
"ppp1r9ala",2,15,10,3,0,0,1,1,54,2,3,12
"ppp1r9bb",16,42,1,6,0,0,9,0,28,6,3,0
"ppp2ca",0,0,1,3,0,0,7,6,48,12,1,9
"ppp2r1bb",4,21,0,3,40,46,10,7,94,32,23,20
"ppp2r2aa",9,36,55,49,0,0,6,3,11,14,4,9
"ppp2r2ca",6,35,7,43,11,12,46,11,38,18,5,10
"ppp2r2d",4,25,19,7,37,47,12,2,27,33,32,18
"ppp2r3c",396,400,0,0,0,0,1,0,15,1139,940,989
"ppp2r5a",6,23,7,9,0,0,7,3,14,3,2,0
"ppp2r5cb",1,19,3,7,0,0,23,4,70,10,5,6
"ppp2r5eb",2,45,15,13,0,0,3,1,61,16,18,12
"ppp3ca",11,50,1,7,0,0,89,36,71,0,0,2
"ppp3cb",0,0,1,2,1,9,6,0,0,2,0,1
"ppp3cca",2,33,3,11,0,0,14,0,18,6,4,1
"ppp3ccb",0,0,21,8,0,0,28,11,143,9,13,8
"ppp4cb",3,25,7,4,0,0,36,6,122,1,3,0
"ppp4r3b",0,0,7,2,0,0,5,3,55,2452,1686,1928
"ppp4r4",31,60,14,37,60,61,458,267,340,1,1,3
"ppp5c",0,0,7,20,0,0,15,0,15,14,8,13
"ppp6r2a",7,15,13,19,0,0,3,3,90,6,1,3
"ppp6r3",1,9,3,5,0,0,8,1,16,5,2,10
"ppt1",3,17,5431,3009,1045,1058,3,1,59,7523,7517,10342
"pptc7b",14,32,7,10,0,0,19,4,11,20,11,10
"ppwd1",21,25,717,1380,446,452,60,51,87,4,0,5
"pqbp1",477,485,445,1188,438,450,340,165,178,703,470,621
"praf2",0,0,11,3,0,0,0,1,6,6,6,8
"prc1a",1450,1472,519,2674,58,79,3948,67,145,711,617,417
"prcc",320,329,689,881,0,0,7,1,37,468,433,475
"prcp",5,19,17,5,0,0,0,4,119,9,2,3
"prdm10",7,51,0,3,0,0,0,0,15,2,2,2
"prdm11",3,41,8,1,0,0,0,1,22,8,5,4
"prdm13",1,25,1,5,0,0,4,0,0,0,2,0
