Gene	Mz_1_Eye	Mz_2_Eye
ENSMZEG00005015142	5	4
ENSMZEG00005015143	3	1
ENSMZEG00005015144	0	0
ENSMZEG00005015145	0	0
ENSMZEG00005015146	0	0
ENSMZEG00005015147	0	0
ENSMZEG00005015148	646	122
ENSMZEG00005015149	0	0
ENSMZEG00005015150	0	0
ENSMZEG00005015151	748	309
ENSMZEG00005015152	2	4
ENSMZEG00005015153	0	0
ENSMZEG00005015154	0	0
ENSMZEG00005015155	1	0
ENSMZEG00005015156	2	3
ENSMZEG00005015157	7	0
ENSMZEG00005015158	0	0
ENSMZEG00005015159	3	0
ENSMZEG00005015160	4	0
ENSMZEG00005015161	0	0
ENSMZEG00005015162	1	5
ENSMZEG00005015163	14	24
ENSMZEG00005015164	0	3
ENSMZEG00005015165	0	0
ENSMZEG00005015166	7	0
ENSMZEG00005015167	0	0
ENSMZEG00005015168	1	0
ENSMZEG00005015169	3	0
ENSMZEG00005015170	2	1
ENSMZEG00005015171	5	0
ENSMZEG00005015172	4	12
ENSMZEG00005015173	2	7
ENSMZEG00005015174	1	0
ENSMZEG00005015175	1	2
ENSMZEG00005015176	0	2
ENSMZEG00005015177	7	29
ENSMZEG00005015178	0	0
ENSMZEG00005015179	4	3
ENSMZEG00005015180	1	1
ENSMZEG00005015181	4	95
ENSMZEG00005015182	2	19
ENSMZEG00005015183	0	0
ENSMZEG00005015184	1	21
ENSMZEG00005015185	1	1
ENSMZEG00005015186	0	0
ENSMZEG00005015187	0	0
ENSMZEG00005015188	0	2
ENSMZEG00005015189	2	7
ENSMZEG00005015190	4	10
ENSMZEG00005015191	184	186
ENSMZEG00005015192	8	1
ENSMZEG00005015193	0	0
ENSMZEG00005015194	0	0
ENSMZEG00005015195	0	0
ENSMZEG00005015196	0	0
ENSMZEG00005015197	21	142
ENSMZEG00005015198	0	0
ENSMZEG00005015199	0	0
ENSMZEG00005015200	1	5
ENSMZEG00005015201	4	2
ENSMZEG00005015202	2	0
ENSMZEG00005015203	0	0
ENSMZEG00005015204	3	6
ENSMZEG00005015205	9	6
ENSMZEG00005015206	7	0
ENSMZEG00005015207	10	31
ENSMZEG00005015208	46	231
ENSMZEG00005015209	3	3
ENSMZEG00005015210	0	2
ENSMZEG00005015211	0	0
ENSMZEG00005015212	0	0
ENSMZEG00005015213	0	0
ENSMZEG00005015214	3	2
ENSMZEG00005015215	7548	55956
ENSMZEG00005015216	1	6
ENSMZEG00005015217	5	1
ENSMZEG00005015218	0	0
ENSMZEG00005015219	3	1
ENSMZEG00005015220	0	0
ENSMZEG00005015221	0	0
ENSMZEG00005015222	0	0
ENSMZEG00005015223	7	4
ENSMZEG00005015224	6	15
ENSMZEG00005015225	2	8
ENSMZEG00005015226	0	0
ENSMZEG00005015227	0	0
ENSMZEG00005015228	0	18
ENSMZEG00005015229	0	0
ENSMZEG00005015230	1	3
ENSMZEG00005015231	1	0
ENSMZEG00005015232	0	0
ENSMZEG00005015233	0	0
ENSMZEG00005015234	0	0
ENSMZEG00005015235	7	0
ENSMZEG00005015236	3	1
ENSMZEG00005015237	0	0
ENSMZEG00005015238	3	8
ENSMZEG00005015239	1311	2011
ENSMZEG00005015240	0	3
ENSMZEG00005015241	0	0
ENSMZEG00005015242	3	4
ENSMZEG00005015243	0	0
ENSMZEG00005015244	2	0
ENSMZEG00005015245	1	0
ENSMZEG00005015246	1	0
ENSMZEG00005015247	5	22
ENSMZEG00005015248	804	970
ENSMZEG00005015249	0	0
ENSMZEG00005015250	0	0
ENSMZEG00005015251	0	0
ENSMZEG00005015252	0	0
ENSMZEG00005015253	2	0
ENSMZEG00005015254	0	0
ENSMZEG00005015255	0	1
ENSMZEG00005015256	0	0
ENSMZEG00005015257	1	0
ENSMZEG00005015258	3	1
ENSMZEG00005015259	3	10
ENSMZEG00005015260	0	0
ENSMZEG00005015261	1	0
ENSMZEG00005015262	0	3
ENSMZEG00005015263	0	0
ENSMZEG00005015264	1	3
ENSMZEG00005015265	172	208
ENSMZEG00005015266	0	0
ENSMZEG00005015267	0	0
ENSMZEG00005015268	0	0
ENSMZEG00005015269	110	171
ENSMZEG00005015270	23	18
ENSMZEG00005015271	1	2
ENSMZEG00005015272	2	0
ENSMZEG00005015273	0	0
ENSMZEG00005015274	0	1
ENSMZEG00005015275	1	3
ENSMZEG00005015276	0	0
ENSMZEG00005015277	0	0
ENSMZEG00005015278	0	2
ENSMZEG00005015279	2	2
ENSMZEG00005015280	0	0
ENSMZEG00005015281	0	3
ENSMZEG00005015282	1	8
ENSMZEG00005015283	0	0
ENSMZEG00005015284	0	0
ENSMZEG00005015285	0	0
ENSMZEG00005015286	0	0
ENSMZEG00005015287	0	0
ENSMZEG00005015288	11	25
ENSMZEG00005015289	8	9
ENSMZEG00005015290	0	0
ENSMZEG00005015291	0	0
ENSMZEG00005015292	37	84
ENSMZEG00005015293	4	0
ENSMZEG00005015294	0	0
ENSMZEG00005015295	0	0
ENSMZEG00005015296	22	2
ENSMZEG00005015297	6	3
ENSMZEG00005015298	3	4
ENSMZEG00005015299	0	1
ENSMZEG00005015300	0	0
ENSMZEG00005015301	0	0
ENSMZEG00005015302	0	0
ENSMZEG00005015303	0	1
ENSMZEG00005015304	0	0
ENSMZEG00005015305	0	0
ENSMZEG00005015306	0	0
ENSMZEG00005015307	462	978
ENSMZEG00005015308	0	0
ENSMZEG00005015309	0	0
ENSMZEG00005015310	0	0
ENSMZEG00005015311	18	166
ENSMZEG00005015312	1	0
ENSMZEG00005015313	0	0
ENSMZEG00005015314	0	1
ENSMZEG00005015315	0	0
ENSMZEG00005015316	6	3
ENSMZEG00005015317	3	3
ENSMZEG00005015318	0	0
ENSMZEG00005015319	0	0
ENSMZEG00005015320	7	11
ENSMZEG00005015321	3	0
ENSMZEG00005015322	1	2
ENSMZEG00005015323	0	0
ENSMZEG00005015324	1	2
ENSMZEG00005015325	0	0
ENSMZEG00005015326	2	1
ENSMZEG00005015327	0	1
ENSMZEG00005015328	3	11
ENSMZEG00005015329	0	0
ENSMZEG00005015330	0	0
ENSMZEG00005015331	0	3
ENSMZEG00005015332	0	0
ENSMZEG00005015333	4	0
ENSMZEG00005015334	102	162
ENSMZEG00005015335	3	12
ENSMZEG00005015336	0	3
ENSMZEG00005015337	0	1
ENSMZEG00005015338	0	3
ENSMZEG00005015339	7	10
ENSMZEG00005015340	1	1
ENSMZEG00005015341	0	0
ENSMZEG00005015342	0	0
ENSMZEG00005015343	0	0
ENSMZEG00005015344	0	0
ENSMZEG00005015345	1	0
ENSMZEG00005015346	13	4
ENSMZEG00005015347	0	1
ENSMZEG00005015348	0	2
ENSMZEG00005015349	0	0
ENSMZEG00005015350	107	2011
ENSMZEG00005015351	0	0
ENSMZEG00005015352	0	0
ENSMZEG00005015353	0	0
ENSMZEG00005015354	1	0
ENSMZEG00005015355	233	139
ENSMZEG00005015356	0	0
ENSMZEG00005015357	5	0
ENSMZEG00005015358	1	2
ENSMZEG00005015359	27	84
ENSMZEG00005015360	0	2
ENSMZEG00005015361	0	0
ENSMZEG00005015362	0	3
ENSMZEG00005015363	1	0
ENSMZEG00005015364	0	0
ENSMZEG00005015365	0	0
ENSMZEG00005015366	0	3
ENSMZEG00005015367	2	0
ENSMZEG00005015368	0	0
ENSMZEG00005015369	9	3
ENSMZEG00005015370	0	0
ENSMZEG00005015371	2	1
ENSMZEG00005015372	6	1
ENSMZEG00005015373	0	0
ENSMZEG00005015374	1	2
ENSMZEG00005015375	0	0
ENSMZEG00005015376	0	0
ENSMZEG00005015377	3	3
ENSMZEG00005015378	0	0
ENSMZEG00005015379	4	14
ENSMZEG00005015380	0	0
ENSMZEG00005015381	2	6
ENSMZEG00005015382	0	0
ENSMZEG00005015383	0	0
ENSMZEG00005015384	0	0
ENSMZEG00005015385	0	2
ENSMZEG00005015386	0	0
ENSMZEG00005015387	9	23
ENSMZEG00005015388	3	0
ENSMZEG00005015389	0	4
ENSMZEG00005015390	24	17
ENSMZEG00005015391	0	0
ENSMZEG00005015392	1	4
ENSMZEG00005015393	3	3
ENSMZEG00005015394	0	0
ENSMZEG00005015395	24	12
ENSMZEG00005015396	0	0
ENSMZEG00005015397	0	0
ENSMZEG00005015398	0	1
ENSMZEG00005015399	0	0
ENSMZEG00005015400	0	2
ENSMZEG00005015401	0	0
ENSMZEG00005015402	31	1
ENSMZEG00005015403	0	0
ENSMZEG00005015404	2626	2935
ENSMZEG00005015405	0	0
ENSMZEG00005015406	0	0
ENSMZEG00005015407	0	0
ENSMZEG00005015408	0	0
ENSMZEG00005015409	5	4
ENSMZEG00005015410	0	0
ENSMZEG00005015411	0	0
ENSMZEG00005015412	0	0
ENSMZEG00005015413	1731	13317
ENSMZEG00005015414	0	2
ENSMZEG00005015415	0	0
ENSMZEG00005015416	1	4
ENSMZEG00005015417	2	3
ENSMZEG00005015418	2	2
ENSMZEG00005015419	0	0
ENSMZEG00005015420	0	0
ENSMZEG00005015421	0	0
ENSMZEG00005015422	0	0
ENSMZEG00005015423	0	0
ENSMZEG00005015424	0	0
ENSMZEG00005015425	0	0
ENSMZEG00005015426	0	0
ENSMZEG00005015427	0	0
ENSMZEG00005015428	19	8
ENSMZEG00005015429	0	0
ENSMZEG00005015430	0	0
ENSMZEG00005015431	1	0
ENSMZEG00005015432	0	0
ENSMZEG00005015433	0	0
ENSMZEG00005015434	142	48
ENSMZEG00005015435	25	269
ENSMZEG00005015436	0	0
ENSMZEG00005015437	34	6
ENSMZEG00005015438	287	108
ENSMZEG00005015439	0	0
ENSMZEG00005015440	0	0
ENSMZEG00005015441	0	0
ENSMZEG00005015442	0	0
ENSMZEG00005015443	0	0
ENSMZEG00005015444	1	2
ENSMZEG00005015445	4	0
ENSMZEG00005015446	3	0
ENSMZEG00005015447	0	0
ENSMZEG00005015448	3	0
ENSMZEG00005015449	0	0
ENSMZEG00005015450	4	1
ENSMZEG00005015451	0	2
ENSMZEG00005015452	0	0
ENSMZEG00005015453	7	0
ENSMZEG00005015454	0	6
ENSMZEG00005015455	0	0
ENSMZEG00005015456	0	0
ENSMZEG00005015457	2	0
ENSMZEG00005015458	2	0
ENSMZEG00005015459	3	7
ENSMZEG00005015460	3	4
ENSMZEG00005015461	2	1
ENSMZEG00005015462	21	11
ENSMZEG00005015463	141	82
ENSMZEG00005015464	1	0
ENSMZEG00005015465	0	0
ENSMZEG00005015466	0	0
ENSMZEG00005015467	9	2
ENSMZEG00005015468	66	42
ENSMZEG00005015469	0	1
ENSMZEG00005015470	439	3222
ENSMZEG00005015471	20	6
ENSMZEG00005015472	5	18
ENSMZEG00005015473	0	0
ENSMZEG00005015474	1	0
ENSMZEG00005015475	0	0
ENSMZEG00005015476	6	17
ENSMZEG00005015477	0	1
ENSMZEG00005015478	11	0
ENSMZEG00005015479	0	0
ENSMZEG00005015480	0	1
ENSMZEG00005015481	0	1
ENSMZEG00005015482	1	2
ENSMZEG00005015483	0	0
ENSMZEG00005015484	0	3
ENSMZEG00005015485	3	2
ENSMZEG00005015486	1	0
ENSMZEG00005015487	5	0
ENSMZEG00005015488	0	0
ENSMZEG00005015489	0	0
ENSMZEG00005015490	7	9
ENSMZEG00005015491	0	0
ENSMZEG00005015492	0	0
ENSMZEG00005015493	0	0
ENSMZEG00005015494	0	0
ENSMZEG00005015495	0	0
ENSMZEG00005015496	13	3
ENSMZEG00005015497	0	2
ENSMZEG00005015498	0	0
ENSMZEG00005015499	0	1
ENSMZEG00005015500	37	94
ENSMZEG00005015501	18	22
ENSMZEG00005015502	6	1
ENSMZEG00005015503	4	2
ENSMZEG00005015504	139	505
ENSMZEG00005015505	3	1
ENSMZEG00005015506	10	0
ENSMZEG00005015507	0	0
ENSMZEG00005015508	9	5
ENSMZEG00005015509	0	0
ENSMZEG00005015510	0	0
ENSMZEG00005015511	0	0
ENSMZEG00005015512	0	0
ENSMZEG00005015513	0	0
ENSMZEG00005015514	0	0
ENSMZEG00005015515	0	0
ENSMZEG00005015516	678	381
ENSMZEG00005015517	0	1
ENSMZEG00005015518	0	0
ENSMZEG00005015519	0	0
ENSMZEG00005015520	1	0
ENSMZEG00005015521	15	0
ENSMZEG00005015522	0	0
ENSMZEG00005015523	1	0
ENSMZEG00005015524	0	0
ENSMZEG00005015525	0	0
ENSMZEG00005015526	0	0
ENSMZEG00005015527	0	0
ENSMZEG00005015528	0	0
ENSMZEG00005015529	0	0
ENSMZEG00005015530	1	0
ENSMZEG00005015531	2	0
ENSMZEG00005015532	7	14
ENSMZEG00005015533	0	0
ENSMZEG00005015534	0	0
ENSMZEG00005015535	0	0
ENSMZEG00005015536	0	0
ENSMZEG00005015537	22	10
ENSMZEG00005015538	0	0
ENSMZEG00005015539	5	3
ENSMZEG00005015540	0	0
ENSMZEG00005015541	0	0
ENSMZEG00005015542	0	0
ENSMZEG00005015543	0	0
ENSMZEG00005015544	0	0
ENSMZEG00005015545	0	0
ENSMZEG00005015546	0	1
ENSMZEG00005015547	60	39
ENSMZEG00005015548	0	0
ENSMZEG00005015549	1	1
ENSMZEG00005015550	0	0
ENSMZEG00005015551	1	4
ENSMZEG00005015552	0	1
ENSMZEG00005015553	1	0
ENSMZEG00005015554	0	8
ENSMZEG00005015555	3	3
ENSMZEG00005015556	0	0
ENSMZEG00005015557	0	0
ENSMZEG00005015558	0	0
ENSMZEG00005015559	0	0
ENSMZEG00005015560	0	0
ENSMZEG00005015561	0	0
ENSMZEG00005015562	0	0
ENSMZEG00005015563	0	0
ENSMZEG00005015564	0	0
ENSMZEG00005015565	0	0
ENSMZEG00005015566	4	0
ENSMZEG00005015567	0	0
ENSMZEG00005015568	0	0
ENSMZEG00005015569	0	0
ENSMZEG00005015570	318	664
ENSMZEG00005015571	0	0
ENSMZEG00005015572	2	1
ENSMZEG00005015573	0	0
ENSMZEG00005015574	0	0
ENSMZEG00005015575	0	0
ENSMZEG00005015576	0	0
ENSMZEG00005015577	0	0
ENSMZEG00005015578	1	0
ENSMZEG00005015579	0	0
ENSMZEG00005015580	0	0
ENSMZEG00005015581	0	0
ENSMZEG00005015582	0	0
ENSMZEG00005015583	20	1
ENSMZEG00005015584	0	0
ENSMZEG00005015585	4	4
ENSMZEG00005015586	1	12
ENSMZEG00005015587	0	0
ENSMZEG00005015588	0	0
ENSMZEG00005015589	0	0
ENSMZEG00005015590	0	0
ENSMZEG00005015591	0	0
ENSMZEG00005015592	2	6
ENSMZEG00005015593	4	1
ENSMZEG00005015594	0	0
ENSMZEG00005015595	6	0
ENSMZEG00005015596	5	2
ENSMZEG00005015597	0	0
ENSMZEG00005015598	0	0
ENSMZEG00005015599	0	0
ENSMZEG00005015600	7	2
ENSMZEG00005015601	6	2
ENSMZEG00005015602	0	0
ENSMZEG00005015603	0	1
ENSMZEG00005015604	0	0
ENSMZEG00005015605	52	71
ENSMZEG00005015606	0	1
ENSMZEG00005015607	0	0
ENSMZEG00005015608	0	0
ENSMZEG00005015609	6	2
ENSMZEG00005015610	23	28
ENSMZEG00005015611	0	2
ENSMZEG00005015612	0	0
ENSMZEG00005015613	6	0
ENSMZEG00005015614	0	0
ENSMZEG00005015615	0	3
ENSMZEG00005015616	0	0
ENSMZEG00005015617	6	19
ENSMZEG00005015618	0	0
ENSMZEG00005015619	2	13
ENSMZEG00005015620	10	2
ENSMZEG00005015621	0	0
ENSMZEG00005015622	30	56
ENSMZEG00005015623	0	0
ENSMZEG00005015624	0	1
ENSMZEG00005015625	7	1
ENSMZEG00005015626	3	1
ENSMZEG00005015627	0	0
ENSMZEG00005015628	0	2
ENSMZEG00005015629	1	1
ENSMZEG00005015630	0	0
ENSMZEG00005015631	0	0
ENSMZEG00005015632	0	0
ENSMZEG00005015633	0	0
ENSMZEG00005015634	4	1
ENSMZEG00005015635	0	0
ENSMZEG00005015636	4	0
ENSMZEG00005015637	1	0
ENSMZEG00005015638	4	1
ENSMZEG00005015639	1	0
ENSMZEG00005015640	0	0
ENSMZEG00005015641	0	0
ENSMZEG00005015642	3	0
ENSMZEG00005015643	0	0
ENSMZEG00005015644	1	2
ENSMZEG00005015645	0	0
ENSMZEG00005015646	0	1
ENSMZEG00005015647	0	0
ENSMZEG00005015648	3	1
ENSMZEG00005015649	3	0
ENSMZEG00005015650	2	5
ENSMZEG00005015651	0	0
ENSMZEG00005015652	231	390
ENSMZEG00005015653	9	2
ENSMZEG00005015654	1	1
ENSMZEG00005015655	8	10
ENSMZEG00005015656	0	0
ENSMZEG00005015657	0	0
ENSMZEG00005015658	0	0
ENSMZEG00005015659	0	0
ENSMZEG00005015660	7	1
ENSMZEG00005015661	350	118
ENSMZEG00005015662	1	0
ENSMZEG00005015663	11	2
ENSMZEG00005015664	0	0
ENSMZEG00005015665	13	0
ENSMZEG00005015666	0	0
ENSMZEG00005015667	3	2
ENSMZEG00005015668	0	0
ENSMZEG00005015669	0	0
ENSMZEG00005015670	66	30
ENSMZEG00005015671	0	0
ENSMZEG00005015672	12	15
ENSMZEG00005015673	0	0
ENSMZEG00005015674	0	0
ENSMZEG00005015675	1	0
ENSMZEG00005015676	0	0
ENSMZEG00005015677	0	0
ENSMZEG00005015678	0	0
ENSMZEG00005015679	12	4
ENSMZEG00005015680	0	0
ENSMZEG00005015681	4	4
ENSMZEG00005015682	837	1343
ENSMZEG00005015683	3	29
ENSMZEG00005015684	0	1
ENSMZEG00005015685	0	0
ENSMZEG00005015686	2011	468
ENSMZEG00005015687	0	0
ENSMZEG00005015688	9	35
ENSMZEG00005015689	0	3
ENSMZEG00005015690	2	7
ENSMZEG00005015691	255	3
ENSMZEG00005015692	0	0
ENSMZEG00005015693	0	0
ENSMZEG00005015694	0	0
ENSMZEG00005015695	0	2
ENSMZEG00005015696	39	41
ENSMZEG00005015697	0	0
ENSMZEG00005015698	2	3
ENSMZEG00005015699	2	0
ENSMZEG00005015700	0	0
ENSMZEG00005015701	2	0
ENSMZEG00005015702	0	0
ENSMZEG00005015703	14	9
ENSMZEG00005015704	0	12
ENSMZEG00005015705	6	4
ENSMZEG00005015706	0	0
ENSMZEG00005015707	0	0
ENSMZEG00005015708	0	0
ENSMZEG00005015709	1	1
ENSMZEG00005015710	1	17
ENSMZEG00005015711	2	1
ENSMZEG00005015712	0	0
ENSMZEG00005015713	0	0
ENSMZEG00005015714	19	1
ENSMZEG00005015715	5	0
ENSMZEG00005015716	3	3
ENSMZEG00005015717	75	14
ENSMZEG00005015718	0	0
ENSMZEG00005015719	4	1
ENSMZEG00005015720	2	5
ENSMZEG00005015721	1	9
ENSMZEG00005015722	2	0
ENSMZEG00005015723	0	0
ENSMZEG00005015724	0	0
ENSMZEG00005015725	0	1
ENSMZEG00005015726	0	3
ENSMZEG00005015727	0	1
ENSMZEG00005015728	2	0
ENSMZEG00005015729	0	0
ENSMZEG00005015730	1	0
ENSMZEG00005015731	0	0
ENSMZEG00005015732	0	0
ENSMZEG00005015733	2	0
ENSMZEG00005015734	202	33
ENSMZEG00005015735	0	0
ENSMZEG00005015736	0	5
ENSMZEG00005015737	0	0
ENSMZEG00005015738	0	0
ENSMZEG00005015739	0	0
ENSMZEG00005015740	8	50
ENSMZEG00005015741	0	1
ENSMZEG00005015742	5	6
ENSMZEG00005015743	6	1
ENSMZEG00005015744	1	0
ENSMZEG00005015745	0	0
ENSMZEG00005015746	2	4
ENSMZEG00005015747	1	0
ENSMZEG00005015748	0	0
ENSMZEG00005015749	2	0
ENSMZEG00005015750	18	1
ENSMZEG00005015751	2	4
ENSMZEG00005015752	0	1
ENSMZEG00005015753	0	0
ENSMZEG00005015754	0	3
ENSMZEG00005015755	0	1
ENSMZEG00005015756	96	182
ENSMZEG00005015757	101	17
ENSMZEG00005015758	32	22
ENSMZEG00005015759	3	6
ENSMZEG00005015760	1	0
ENSMZEG00005015761	0	0
ENSMZEG00005015762	0	3
ENSMZEG00005015763	0	2
ENSMZEG00005015764	0	0
ENSMZEG00005015765	0	0
ENSMZEG00005015766	1	0
ENSMZEG00005015767	1	0
ENSMZEG00005015768	4	5
ENSMZEG00005015769	16	3
ENSMZEG00005015770	0	0
ENSMZEG00005015771	0	4
ENSMZEG00005015772	3	2
ENSMZEG00005015773	0	0
ENSMZEG00005015774	0	1
ENSMZEG00005015775	11	62
ENSMZEG00005015776	0	2
ENSMZEG00005015777	0	1
ENSMZEG00005015778	0	0
ENSMZEG00005015779	3	7
ENSMZEG00005015780	0	0
ENSMZEG00005015781	0	0
ENSMZEG00005015782	0	2
ENSMZEG00005015783	1	0
ENSMZEG00005015784	0	0
ENSMZEG00005015785	0	0
ENSMZEG00005015786	0	0
ENSMZEG00005015787	11	1
ENSMZEG00005015788	9	14
ENSMZEG00005015789	0	0
ENSMZEG00005015790	11	3
ENSMZEG00005015791	0	1
ENSMZEG00005015792	0	0
ENSMZEG00005015793	0	0
ENSMZEG00005015794	0	0
ENSMZEG00005015795	3	2
ENSMZEG00005015796	0	0
ENSMZEG00005015797	8	13
ENSMZEG00005015798	0	0
ENSMZEG00005015799	0	0
ENSMZEG00005015800	0	0
ENSMZEG00005015801	2	0
ENSMZEG00005015802	0	9
ENSMZEG00005015803	3	4
ENSMZEG00005015804	0	0
ENSMZEG00005015805	0	0
ENSMZEG00005015806	0	0
ENSMZEG00005015807	0	0
ENSMZEG00005015808	0	0
ENSMZEG00005015809	0	0
ENSMZEG00005015810	2	0
ENSMZEG00005015811	8	8
ENSMZEG00005015812	0	0
ENSMZEG00005015813	0	0
ENSMZEG00005015814	1	0
ENSMZEG00005015815	2	2
ENSMZEG00005015816	121	176
ENSMZEG00005015817	9	2
ENSMZEG00005015818	0	0
ENSMZEG00005015819	0	0
ENSMZEG00005015820	0	0
ENSMZEG00005015821	4	2
ENSMZEG00005015822	2	13
ENSMZEG00005015823	2	0
ENSMZEG00005015824	8673	1926
ENSMZEG00005015825	1	1
ENSMZEG00005015826	0	0
ENSMZEG00005015827	0	1
ENSMZEG00005015828	0	0
ENSMZEG00005015829	0	0
ENSMZEG00005015830	0	1
ENSMZEG00005015831	1	0
ENSMZEG00005015832	0	2
ENSMZEG00005015833	0	0
ENSMZEG00005015834	742	876
ENSMZEG00005015835	0	0
ENSMZEG00005015836	0	0
ENSMZEG00005015837	0	0
ENSMZEG00005015838	23	8
ENSMZEG00005015839	0	0
ENSMZEG00005015840	0	8
ENSMZEG00005015841	0	0
ENSMZEG00005015842	5	14
ENSMZEG00005015843	5	4
ENSMZEG00005015844	0	0
ENSMZEG00005015845	1	4
ENSMZEG00005015846	5	7
ENSMZEG00005015847	0	4
ENSMZEG00005015848	2	5
ENSMZEG00005015849	0	0
ENSMZEG00005015850	1	15
ENSMZEG00005015851	0	0
ENSMZEG00005015852	0	4
ENSMZEG00005015853	0	3
ENSMZEG00005015854	1	0
ENSMZEG00005015855	0	0
ENSMZEG00005015856	0	0
ENSMZEG00005015857	17	14
ENSMZEG00005015858	2	6
ENSMZEG00005015859	0	1
ENSMZEG00005015860	3	0
ENSMZEG00005015861	0	3
ENSMZEG00005015862	0	8
ENSMZEG00005015863	0	1
ENSMZEG00005015864	3	1
ENSMZEG00005015865	1	0
ENSMZEG00005015866	0	0
ENSMZEG00005015867	0	0
ENSMZEG00005015868	0	0
ENSMZEG00005015869	0	0
ENSMZEG00005015870	0	1
ENSMZEG00005015871	3	4
ENSMZEG00005015872	14	4
ENSMZEG00005015873	0	0
ENSMZEG00005015874	0	0
ENSMZEG00005015875	0	0
ENSMZEG00005015876	2	0
ENSMZEG00005015877	3	1
ENSMZEG00005015878	758	258
ENSMZEG00005015879	0	0
ENSMZEG00005015880	0	0
ENSMZEG00005015881	7	2
ENSMZEG00005015882	0	0
ENSMZEG00005015883	0	0
ENSMZEG00005015884	836	185
ENSMZEG00005015885	3	25
ENSMZEG00005015886	8	98
ENSMZEG00005015887	1	3
ENSMZEG00005015888	9	4
ENSMZEG00005015889	7	0
ENSMZEG00005015890	6	2
ENSMZEG00005015891	1	3
ENSMZEG00005015892	37	269
ENSMZEG00005015893	0	0
ENSMZEG00005015894	3	0
ENSMZEG00005015895	1	4
ENSMZEG00005015896	3	0
ENSMZEG00005015897	0	0
ENSMZEG00005015898	0	0
ENSMZEG00005015899	4	0
ENSMZEG00005015900	0	0
ENSMZEG00005015901	17	18
ENSMZEG00005015902	394	174
ENSMZEG00005015903	1	2
ENSMZEG00005015904	0	0
ENSMZEG00005015905	96	66
ENSMZEG00005015906	0	0
ENSMZEG00005015907	1	5
ENSMZEG00005015908	1	12
ENSMZEG00005015909	16	77
ENSMZEG00005015910	7	7
ENSMZEG00005015911	0	0
ENSMZEG00005015912	8	3
ENSMZEG00005015913	1	0
ENSMZEG00005015914	15	0
ENSMZEG00005015915	55	19
ENSMZEG00005015916	0	0
ENSMZEG00005015917	203	171
ENSMZEG00005015918	0	0
ENSMZEG00005015919	0	0
ENSMZEG00005015920	0	4
ENSMZEG00005015921	0	2
ENSMZEG00005015922	0	0
ENSMZEG00005015923	0	1
ENSMZEG00005015924	0	0
ENSMZEG00005015925	38	62
ENSMZEG00005015926	0	1
ENSMZEG00005015927	0	1
ENSMZEG00005015928	5	0
ENSMZEG00005015929	1	0
ENSMZEG00005015930	0	0
ENSMZEG00005015931	58	124
ENSMZEG00005015932	0	0
ENSMZEG00005015933	18	2
ENSMZEG00005015934	719	162
ENSMZEG00005015935	101	141
ENSMZEG00005015936	2337	1287
ENSMZEG00005015937	0	3
ENSMZEG00005015938	0	0
ENSMZEG00005015939	385	467
ENSMZEG00005015940	0	0
ENSMZEG00005015941	0	0
ENSMZEG00005015942	2	2
ENSMZEG00005015943	4	3
ENSMZEG00005015944	10	0
ENSMZEG00005015945	0	0
ENSMZEG00005015946	272	604
ENSMZEG00005015947	0	0
ENSMZEG00005015948	0	0
ENSMZEG00005015949	3	1
ENSMZEG00005015950	0	0
ENSMZEG00005015951	4	3
ENSMZEG00005015952	3	2
ENSMZEG00005015953	0	2
ENSMZEG00005015954	0	0
ENSMZEG00005015955	1	2
ENSMZEG00005015956	0	1
ENSMZEG00005015957	0	2
ENSMZEG00005015958	0	1
ENSMZEG00005015959	3	8
ENSMZEG00005015960	7	5
ENSMZEG00005015961	1	5
ENSMZEG00005015962	32	6
ENSMZEG00005015963	7	38
ENSMZEG00005015964	0	0
ENSMZEG00005015965	582	630
ENSMZEG00005015966	1	0
ENSMZEG00005015967	0	0
ENSMZEG00005015968	41	4
ENSMZEG00005015969	1	2
ENSMZEG00005015970	7	2
ENSMZEG00005015971	6	7
ENSMZEG00005015972	0	2
ENSMZEG00005015973	0	0
ENSMZEG00005015974	1	14
ENSMZEG00005015975	0	0
ENSMZEG00005015976	2	10
ENSMZEG00005015977	1	5
ENSMZEG00005015978	0	1
ENSMZEG00005015979	3	5
ENSMZEG00005015980	9	25
ENSMZEG00005015981	0	0
ENSMZEG00005015982	0	0
ENSMZEG00005015983	0	3
ENSMZEG00005015984	3	0
ENSMZEG00005015985	0	0
ENSMZEG00005015986	3	0
ENSMZEG00005015987	0	1
ENSMZEG00005015988	0	0
ENSMZEG00005015989	10	2
ENSMZEG00005015990	0	0
ENSMZEG00005015991	1	4
ENSMZEG00005015992	4	5
ENSMZEG00005015993	3	1
ENSMZEG00005015994	0	0
ENSMZEG00005015995	0	0
ENSMZEG00005015996	5	0
ENSMZEG00005015997	0	0
ENSMZEG00005015998	35	6
ENSMZEG00005015999	0	4
ENSMZEG00005016000	19	18
ENSMZEG00005016001	2	1
ENSMZEG00005016002	0	0
ENSMZEG00005016003	0	0
ENSMZEG00005016004	0	2
ENSMZEG00005016005	153	221
ENSMZEG00005016006	1	0
ENSMZEG00005016007	1	0
ENSMZEG00005016008	0	0
ENSMZEG00005016009	1	0
ENSMZEG00005016010	5	2
ENSMZEG00005016011	2	12
ENSMZEG00005016012	0	0
ENSMZEG00005016013	1	4
