Gene	Nb_4_Eye	Nb_5_Eye
ENSNBRG00000018928	0	0
ENSNBRG00000018929	0	0
ENSNBRG00000018930	0	0
ENSNBRG00000018931	0	0
ENSNBRG00000018932	0	0
ENSNBRG00000018933	0	0
ENSNBRG00000018934	0	0
ENSNBRG00000018935	0	0
ENSNBRG00000018936	0	0
ENSNBRG00000018937	0	0
ENSNBRG00000018938	0	0
ENSNBRG00000018939	0	0
ENSNBRG00000018940	0	0
ENSNBRG00000018941	0	0
ENSNBRG00000018942	0	0
ENSNBRG00000018943	0	0
ENSNBRG00000018944	0	0
ENSNBRG00000018945	0	0
ENSNBRG00000018946	0	0
ENSNBRG00000018947	0	0
ENSNBRG00000018948	0	0
ENSNBRG00000018949	0	0
ENSNBRG00000018950	0	0
ENSNBRG00000018951	0	0
ENSNBRG00000018952	31	46
ENSNBRG00000018953	0	0
ENSNBRG00000018954	0	0
ENSNBRG00000018955	0	0
ENSNBRG00000018956	0	0
ENSNBRG00000018957	0	0
ENSNBRG00000018958	0	0
ENSNBRG00000018959	0	0
ENSNBRG00000018960	63	103
ENSNBRG00000018961	0	0
ENSNBRG00000018962	0	0
ENSNBRG00000018963	0	0
ENSNBRG00000018964	0	0
ENSNBRG00000018965	0	0
ENSNBRG00000018966	0	0
ENSNBRG00000018967	0	0
ENSNBRG00000018968	0	0
ENSNBRG00000018969	0	0
ENSNBRG00000018970	0	0
ENSNBRG00000018971	0	0
ENSNBRG00000018972	0	0
ENSNBRG00000018973	0	0
ENSNBRG00000018974	0	0
ENSNBRG00000018975	0	0
ENSNBRG00000018976	7	35
ENSNBRG00000018977	0	0
ENSNBRG00000018978	0	0
ENSNBRG00000018979	0	0
ENSNBRG00000018980	0	0
ENSNBRG00000018981	0	0
ENSNBRG00000018982	0	0
ENSNBRG00000018983	0	0
ENSNBRG00000018984	0	0
ENSNBRG00000018985	1	36
ENSNBRG00000018986	0	0
ENSNBRG00000018987	0	0
ENSNBRG00000018988	0	0
ENSNBRG00000018989	0	0
ENSNBRG00000018990	0	0
ENSNBRG00000018991	0	0
ENSNBRG00000018992	0	0
ENSNBRG00000018993	0	0
ENSNBRG00000018994	0	0
ENSNBRG00000018995	0	0
ENSNBRG00000018996	0	0
ENSNBRG00000018997	0	0
ENSNBRG00000018998	0	0
ENSNBRG00000018999	0	0
ENSNBRG00000019000	0	0
ENSNBRG00000019001	0	0
ENSNBRG00000019002	0	0
ENSNBRG00000019003	0	0
ENSNBRG00000019004	0	0
ENSNBRG00000019005	0	0
ENSNBRG00000019006	0	0
ENSNBRG00000019007	0	0
ENSNBRG00000019008	0	0
ENSNBRG00000019009	41	83
ENSNBRG00000019010	0	0
ENSNBRG00000019011	345	376
ENSNBRG00000019012	0	0
ENSNBRG00000019013	0	0
ENSNBRG00000019014	0	0
ENSNBRG00000019015	0	0
ENSNBRG00000019016	0	0
ENSNBRG00000019017	0	0
ENSNBRG00000019018	0	0
ENSNBRG00000019019	0	0
ENSNBRG00000019020	0	0
ENSNBRG00000019021	0	0
ENSNBRG00000019022	0	0
ENSNBRG00000019023	6	22
ENSNBRG00000019024	0	0
ENSNBRG00000019025	0	0
ENSNBRG00000019026	0	0
ENSNBRG00000019027	0	0
ENSNBRG00000019028	0	0
ENSNBRG00000019029	746	776
ENSNBRG00000019030	251	254
ENSNBRG00000019031	0	0
ENSNBRG00000019032	0	0
ENSNBRG00000019033	0	0
ENSNBRG00000019034	0	0
ENSNBRG00000019035	0	0
ENSNBRG00000019036	0	0
ENSNBRG00000019037	0	0
ENSNBRG00000019038	0	0
ENSNBRG00000019039	0	0
ENSNBRG00000019040	321	340
ENSNBRG00000019041	0	0
ENSNBRG00000019042	0	0
ENSNBRG00000019043	32	49
ENSNBRG00000019044	88	115
ENSNBRG00000019045	0	0
ENSNBRG00000019046	0	0
ENSNBRG00000019047	0	0
ENSNBRG00000019048	0	0
ENSNBRG00000019049	0	0
ENSNBRG00000019050	0	0
ENSNBRG00000019051	337	378
ENSNBRG00000019052	0	0
ENSNBRG00000019053	0	0
ENSNBRG00000019054	0	0
ENSNBRG00000019055	0	0
ENSNBRG00000019056	879	919
ENSNBRG00000019057	12	42
ENSNBRG00000019058	0	0
ENSNBRG00000019059	0	0
ENSNBRG00000019060	0	0
ENSNBRG00000019061	0	0
ENSNBRG00000019062	1	36
ENSNBRG00000019063	0	0
ENSNBRG00000019064	0	0
ENSNBRG00000019065	0	0
ENSNBRG00000019066	0	0
ENSNBRG00000019067	0	0
ENSNBRG00000019068	0	0
ENSNBRG00000019069	0	0
ENSNBRG00000019070	0	0
ENSNBRG00000019071	0	0
ENSNBRG00000019072	0	0
ENSNBRG00000019073	0	0
ENSNBRG00000019074	0	0
ENSNBRG00000019075	0	0
ENSNBRG00000019076	8	24
ENSNBRG00000019077	0	0
ENSNBRG00000019078	14	17
ENSNBRG00000019079	0	0
ENSNBRG00000019080	0	0
ENSNBRG00000019081	0	0
ENSNBRG00000019082	0	0
ENSNBRG00000019083	0	0
ENSNBRG00000019084	0	0
ENSNBRG00000019085	0	0
ENSNBRG00000019086	0	0
ENSNBRG00000019087	0	0
ENSNBRG00000019088	0	0
ENSNBRG00000019089	0	0
ENSNBRG00000019090	0	0
ENSNBRG00000019091	0	0
ENSNBRG00000019092	28	32
ENSNBRG00000019093	86	101
ENSNBRG00000019094	52	88
ENSNBRG00000019095	0	0
ENSNBRG00000019096	0	0
ENSNBRG00000019097	0	0
ENSNBRG00000019098	0	0
ENSNBRG00000019099	0	0
ENSNBRG00000019100	0	0
ENSNBRG00000019101	0	0
ENSNBRG00000019102	0	0
ENSNBRG00000019103	0	0
ENSNBRG00000019104	0	0
ENSNBRG00000019105	0	0
ENSNBRG00000019106	0	0
ENSNBRG00000019107	0	0
ENSNBRG00000019108	0	0
ENSNBRG00000019109	27	32
ENSNBRG00000019110	0	0
ENSNBRG00000019111	0	0
ENSNBRG00000019112	0	0
ENSNBRG00000019113	0	0
ENSNBRG00000019114	0	0
ENSNBRG00000019115	0	0
ENSNBRG00000019116	0	0
ENSNBRG00000019117	0	0
ENSNBRG00000019118	0	0
ENSNBRG00000019119	0	0
ENSNBRG00000019120	0	0
ENSNBRG00000019121	37	43
ENSNBRG00000019122	0	0
ENSNBRG00000019123	0	0
ENSNBRG00000019124	0	0
ENSNBRG00000019125	0	0
ENSNBRG00000019126	24	52
ENSNBRG00000019127	0	0
ENSNBRG00000019128	0	0
ENSNBRG00000019129	0	0
ENSNBRG00000019130	0	0
ENSNBRG00000019131	0	0
ENSNBRG00000019132	0	0
ENSNBRG00000019133	0	0
ENSNBRG00000019134	615	636
ENSNBRG00000019135	0	0
ENSNBRG00000019136	0	0
ENSNBRG00000019137	0	0
ENSNBRG00000019138	0	0
ENSNBRG00000019139	0	0
ENSNBRG00000019140	0	0
ENSNBRG00000019141	0	0
ENSNBRG00000019142	0	0
ENSNBRG00000019143	0	0
ENSNBRG00000019144	0	0
ENSNBRG00000019145	29	51
ENSNBRG00000019146	33	72
ENSNBRG00000019147	0	0
ENSNBRG00000019148	0	0
ENSNBRG00000019149	0	0
ENSNBRG00000019150	39	57
ENSNBRG00000019151	0	0
ENSNBRG00000019152	0	0
ENSNBRG00000019153	0	0
ENSNBRG00000019154	0	0
ENSNBRG00000019155	0	0
ENSNBRG00000019156	0	0
ENSNBRG00000019157	0	0
ENSNBRG00000019158	14	16
ENSNBRG00000019159	0	0
ENSNBRG00000019160	0	0
ENSNBRG00000019161	0	0
ENSNBRG00000019162	0	0
ENSNBRG00000019163	0	0
ENSNBRG00000019164	0	0
ENSNBRG00000019165	0	0
ENSNBRG00000019166	0	0
ENSNBRG00000019167	0	0
ENSNBRG00000019168	2	36
ENSNBRG00000019169	0	0
ENSNBRG00000019170	0	0
ENSNBRG00000019171	0	0
ENSNBRG00000019172	33	73
ENSNBRG00000019173	0	0
ENSNBRG00000019174	0	0
ENSNBRG00000019175	55	66
ENSNBRG00000019176	430	454
ENSNBRG00000019177	0	0
ENSNBRG00000019178	0	0
ENSNBRG00000019179	0	0
ENSNBRG00000019180	0	0
ENSNBRG00000019181	0	0
ENSNBRG00000019182	0	0
ENSNBRG00000019183	0	0
ENSNBRG00000019184	0	0
ENSNBRG00000019185	0	0
ENSNBRG00000019186	0	0
ENSNBRG00000019187	0	0
ENSNBRG00000019188	0	0
ENSNBRG00000019189	0	0
ENSNBRG00000019190	0	0
ENSNBRG00000019191	0	0
ENSNBRG00000019192	0	0
ENSNBRG00000019193	13	17
ENSNBRG00000019194	0	0
ENSNBRG00000019195	0	0
ENSNBRG00000019196	0	0
ENSNBRG00000019197	0	0
ENSNBRG00000019198	4	22
ENSNBRG00000019199	0	0
ENSNBRG00000019200	0	0
ENSNBRG00000019201	0	0
ENSNBRG00000019202	1177	1215
ENSNBRG00000019203	0	0
ENSNBRG00000019204	0	0
ENSNBRG00000019205	0	0
ENSNBRG00000019206	0	0
ENSNBRG00000019207	0	0
ENSNBRG00000019208	0	0
ENSNBRG00000019209	0	0
ENSNBRG00000019210	0	0
ENSNBRG00000019211	30	55
ENSNBRG00000019212	0	0
ENSNBRG00000019213	0	0
ENSNBRG00000019214	0	0
ENSNBRG00000019215	0	0
ENSNBRG00000019216	0	0
ENSNBRG00000019217	0	0
ENSNBRG00000019218	1	21
ENSNBRG00000019219	0	0
ENSNBRG00000019220	0	0
ENSNBRG00000019221	0	0
ENSNBRG00000019222	0	0
ENSNBRG00000019223	0	0
ENSNBRG00000019224	0	0
ENSNBRG00000019225	0	0
ENSNBRG00000019226	0	0
ENSNBRG00000019227	0	0
ENSNBRG00000019228	0	0
ENSNBRG00000019229	0	0
ENSNBRG00000019230	0	0
ENSNBRG00000019231	0	0
ENSNBRG00000019232	0	0
ENSNBRG00000019233	0	0
ENSNBRG00000019234	0	0
ENSNBRG00000019235	0	0
ENSNBRG00000019236	0	0
ENSNBRG00000019237	672	704
ENSNBRG00000019238	0	0
ENSNBRG00000019239	10	16
ENSNBRG00000019240	0	0
ENSNBRG00000019241	0	0
ENSNBRG00000019242	0	0
ENSNBRG00000019243	0	0
ENSNBRG00000019244	0	0
ENSNBRG00000019245	0	0
ENSNBRG00000019246	0	0
ENSNBRG00000019247	0	0
ENSNBRG00000019248	0	0
ENSNBRG00000019249	0	0
ENSNBRG00000019250	0	0
ENSNBRG00000019251	0	0
ENSNBRG00000019252	0	0
ENSNBRG00000019253	0	0
ENSNBRG00000019254	0	0
ENSNBRG00000019255	0	0
ENSNBRG00000019256	0	0
ENSNBRG00000019257	0	0
ENSNBRG00000019258	0	0
ENSNBRG00000019259	0	0
ENSNBRG00000019260	0	0
ENSNBRG00000019261	0	0
ENSNBRG00000019262	0	0
ENSNBRG00000019263	0	0
ENSNBRG00000019264	0	0
ENSNBRG00000019265	0	0
ENSNBRG00000019266	150	183
ENSNBRG00000019267	0	0
ENSNBRG00000019268	0	0
ENSNBRG00000019269	0	0
ENSNBRG00000019270	75	106
ENSNBRG00000019271	103	138
ENSNBRG00000019272	0	0
ENSNBRG00000019273	0	0
ENSNBRG00000019274	0	0
ENSNBRG00000019275	0	0
ENSNBRG00000019276	0	0
ENSNBRG00000019277	0	0
ENSNBRG00000019278	0	0
ENSNBRG00000019279	0	0
ENSNBRG00000019280	0	0
ENSNBRG00000019281	0	0
ENSNBRG00000019282	0	0
ENSNBRG00000019283	0	0
ENSNBRG00000019284	0	0
ENSNBRG00000019285	0	0
ENSNBRG00000019286	0	0
ENSNBRG00000019287	34	39
ENSNBRG00000019288	0	0
ENSNBRG00000019289	0	0
ENSNBRG00000019290	0	0
ENSNBRG00000019291	0	0
ENSNBRG00000019292	0	0
ENSNBRG00000019293	0	0
ENSNBRG00000019294	0	0
ENSNBRG00000019295	0	0
ENSNBRG00000019296	0	0
ENSNBRG00000019297	0	0
ENSNBRG00000019298	0	0
ENSNBRG00000019299	0	0
ENSNBRG00000019300	0	0
ENSNBRG00000019301	0	0
ENSNBRG00000019302	0	0
ENSNBRG00000019303	0	0
ENSNBRG00000019304	0	0
ENSNBRG00000019305	0	0
ENSNBRG00000019306	0	0
ENSNBRG00000019307	0	0
ENSNBRG00000019308	0	0
ENSNBRG00000019309	0	0
ENSNBRG00000019310	0	0
ENSNBRG00000019311	0	0
ENSNBRG00000019312	0	0
ENSNBRG00000019313	0	0
ENSNBRG00000019314	0	0
ENSNBRG00000019315	0	0
ENSNBRG00000019316	0	0
ENSNBRG00000019317	0	0
ENSNBRG00000019318	0	0
ENSNBRG00000019319	0	0
ENSNBRG00000019320	0	0
ENSNBRG00000019321	0	0
ENSNBRG00000019322	0	0
ENSNBRG00000019323	49	58
ENSNBRG00000019324	0	0
ENSNBRG00000019325	192	204
ENSNBRG00000019326	66	98
ENSNBRG00000019327	0	0
ENSNBRG00000019328	0	0
ENSNBRG00000019329	83	116
ENSNBRG00000019330	0	0
ENSNBRG00000019331	30	65
ENSNBRG00000019332	0	0
ENSNBRG00000019333	0	0
ENSNBRG00000019334	0	0
ENSNBRG00000019335	0	0
ENSNBRG00000019336	0	0
ENSNBRG00000019337	0	0
ENSNBRG00000019338	0	0
ENSNBRG00000019339	0	0
ENSNBRG00000019340	0	0
ENSNBRG00000019341	0	0
ENSNBRG00000019342	0	0
ENSNBRG00000019343	0	0
ENSNBRG00000019344	0	0
ENSNBRG00000019345	0	0
ENSNBRG00000019346	0	0
ENSNBRG00000019347	39	69
ENSNBRG00000019348	0	0
ENSNBRG00000019349	31	56
ENSNBRG00000019350	0	0
ENSNBRG00000019351	0	0
ENSNBRG00000019352	0	0
ENSNBRG00000019353	0	0
ENSNBRG00000019354	0	0
ENSNBRG00000019355	0	0
ENSNBRG00000019356	0	0
ENSNBRG00000019357	0	0
ENSNBRG00000019358	0	0
ENSNBRG00000019359	0	0
ENSNBRG00000019360	0	0
ENSNBRG00000019361	0	0
ENSNBRG00000019362	0	0
ENSNBRG00000019363	0	0
ENSNBRG00000019364	0	0
ENSNBRG00000019365	27	33
ENSNBRG00000019366	0	0
ENSNBRG00000019367	0	0
ENSNBRG00000019368	53	77
ENSNBRG00000019369	0	0
ENSNBRG00000019370	0	0
ENSNBRG00000019371	0	0
ENSNBRG00000019372	0	0
ENSNBRG00000019373	0	0
ENSNBRG00000019374	0	0
ENSNBRG00000019375	0	0
ENSNBRG00000019376	0	0
ENSNBRG00000019377	0	0
ENSNBRG00000019378	0	0
ENSNBRG00000019379	0	0
ENSNBRG00000019380	0	0
ENSNBRG00000019381	0	0
ENSNBRG00000019382	0	0
ENSNBRG00000019383	0	0
ENSNBRG00000019384	0	0
ENSNBRG00000019385	0	0
ENSNBRG00000019386	0	0
ENSNBRG00000019387	0	0
ENSNBRG00000019388	0	0
ENSNBRG00000019389	1	23
ENSNBRG00000019390	0	0
ENSNBRG00000019391	0	0
ENSNBRG00000019392	0	0
ENSNBRG00000019393	0	0
ENSNBRG00000019394	0	0
ENSNBRG00000019395	0	0
ENSNBRG00000019396	0	0
ENSNBRG00000019397	0	0
ENSNBRG00000019398	16	51
ENSNBRG00000019399	0	0
ENSNBRG00000019400	0	0
ENSNBRG00000019401	174	189
ENSNBRG00000019402	0	0
ENSNBRG00000019403	0	0
ENSNBRG00000019404	35	73
ENSNBRG00000019405	0	0
ENSNBRG00000019406	0	0
ENSNBRG00000019407	0	0
ENSNBRG00000019408	0	0
ENSNBRG00000019409	0	0
ENSNBRG00000019410	0	0
ENSNBRG00000019411	0	0
ENSNBRG00000019412	0	0
ENSNBRG00000019413	0	0
ENSNBRG00000019414	0	0
ENSNBRG00000019415	0	0
ENSNBRG00000019416	0	0
ENSNBRG00000019417	0	0
ENSNBRG00000019418	0	0
ENSNBRG00000019419	0	0
ENSNBRG00000019420	0	0
ENSNBRG00000019421	0	0
ENSNBRG00000019422	0	0
ENSNBRG00000019423	0	0
ENSNBRG00000019424	0	0
ENSNBRG00000019425	0	0
ENSNBRG00000019426	17	44
ENSNBRG00000019427	0	0
ENSNBRG00000019428	0	0
ENSNBRG00000019429	0	0
ENSNBRG00000019430	265	280
ENSNBRG00000019431	0	0
ENSNBRG00000019432	0	0
ENSNBRG00000019433	0	0
ENSNBRG00000019434	0	0
ENSNBRG00000019435	0	0
ENSNBRG00000019436	0	0
ENSNBRG00000019437	0	0
ENSNBRG00000019438	0	0
ENSNBRG00000019439	0	0
ENSNBRG00000019440	0	0
ENSNBRG00000019441	0	0
ENSNBRG00000019442	0	0
ENSNBRG00000019443	37	67
ENSNBRG00000019444	0	0
ENSNBRG00000019445	0	0
ENSNBRG00000019446	0	0
ENSNBRG00000019447	0	0
ENSNBRG00000019448	0	0
ENSNBRG00000019449	0	0
ENSNBRG00000019450	59	92
ENSNBRG00000019451	0	0
ENSNBRG00000019452	0	0
ENSNBRG00000019453	0	0
ENSNBRG00000019454	0	0
ENSNBRG00000019455	0	0
ENSNBRG00000019456	0	0
ENSNBRG00000019457	0	0
ENSNBRG00000019458	0	0
ENSNBRG00000019459	0	0
ENSNBRG00000019460	0	0
ENSNBRG00000019461	0	0
ENSNBRG00000019462	0	0
ENSNBRG00000019463	0	0
ENSNBRG00000019464	0	0
ENSNBRG00000019465	0	0
ENSNBRG00000019466	0	0
ENSNBRG00000019467	0	0
ENSNBRG00000019468	0	0
ENSNBRG00000019469	0	0
ENSNBRG00000019470	0	0
ENSNBRG00000019471	0	0
ENSNBRG00000019472	0	0
ENSNBRG00000019473	0	0
ENSNBRG00000019474	0	0
ENSNBRG00000019475	0	0
ENSNBRG00000019476	0	0
ENSNBRG00000019477	0	0
ENSNBRG00000019478	0	0
ENSNBRG00000019479	0	0
ENSNBRG00000019480	0	0
ENSNBRG00000019481	0	0
ENSNBRG00000019482	1	16
ENSNBRG00000019483	0	0
ENSNBRG00000019484	0	0
ENSNBRG00000019485	0	0
ENSNBRG00000019486	0	0
ENSNBRG00000019487	0	0
ENSNBRG00000019488	0	0
ENSNBRG00000019489	5	34
ENSNBRG00000019490	0	0
ENSNBRG00000019491	0	0
ENSNBRG00000019492	0	0
ENSNBRG00000019493	0	0
ENSNBRG00000019494	0	0
ENSNBRG00000019495	0	0
ENSNBRG00000019496	0	0
ENSNBRG00000019497	0	0
ENSNBRG00000019498	0	0
ENSNBRG00000019499	0	0
ENSNBRG00000019500	0	0
ENSNBRG00000019501	0	0
ENSNBRG00000019502	0	0
ENSNBRG00000019503	0	0
ENSNBRG00000019504	0	0
ENSNBRG00000019505	0	0
ENSNBRG00000019506	0	0
ENSNBRG00000019507	0	0
ENSNBRG00000019508	0	0
ENSNBRG00000019509	0	0
ENSNBRG00000019510	0	0
ENSNBRG00000019511	136	156
ENSNBRG00000019512	0	0
ENSNBRG00000019513	0	0
ENSNBRG00000019514	107	111
ENSNBRG00000019515	0	0
ENSNBRG00000019516	0	0
ENSNBRG00000019517	0	0
ENSNBRG00000019518	0	0
ENSNBRG00000019519	17	44
ENSNBRG00000019520	0	0
ENSNBRG00000019521	0	0
ENSNBRG00000019522	0	0
ENSNBRG00000019523	0	0
ENSNBRG00000019524	0	0
ENSNBRG00000019525	0	0
ENSNBRG00000019526	0	0
ENSNBRG00000019527	0	0
ENSNBRG00000019528	0	0
ENSNBRG00000019529	0	0
ENSNBRG00000019530	0	0
ENSNBRG00000019531	40	64
ENSNBRG00000019532	0	0
ENSNBRG00000019533	312	341
ENSNBRG00000019534	0	0
ENSNBRG00000019535	0	0
ENSNBRG00000019536	0	0
ENSNBRG00000019537	1370	1381
ENSNBRG00000019538	0	0
ENSNBRG00000019539	0	0
ENSNBRG00000019540	0	0
ENSNBRG00000019541	0	0
ENSNBRG00000019542	0	0
ENSNBRG00000019543	0	0
ENSNBRG00000019544	0	0
ENSNBRG00000019545	0	0
ENSNBRG00000019546	0	0
ENSNBRG00000019547	0	0
ENSNBRG00000019548	197	221
ENSNBRG00000019549	0	0
ENSNBRG00000019550	0	0
ENSNBRG00000019551	0	0
ENSNBRG00000019552	0	0
ENSNBRG00000019553	0	0
ENSNBRG00000019554	0	0
ENSNBRG00000019555	0	0
ENSNBRG00000019556	0	0
ENSNBRG00000019557	0	0
ENSNBRG00000019558	19	55
ENSNBRG00000019559	0	0
ENSNBRG00000019560	28	70
ENSNBRG00000019561	0	0
ENSNBRG00000019562	0	0
ENSNBRG00000019563	0	0
ENSNBRG00000019564	0	0
ENSNBRG00000019565	0	0
ENSNBRG00000019566	0	0
ENSNBRG00000019567	0	0
ENSNBRG00000019568	0	0
ENSNBRG00000019569	32	75
ENSNBRG00000019570	0	0
ENSNBRG00000019571	0	0
ENSNBRG00000019572	0	0
ENSNBRG00000019573	768	781
ENSNBRG00000019574	0	0
ENSNBRG00000019575	0	0
ENSNBRG00000019576	15	48
ENSNBRG00000019577	15	53
ENSNBRG00000019578	0	0
ENSNBRG00000019579	0	0
ENSNBRG00000019580	0	0
ENSNBRG00000019581	0	0
ENSNBRG00000019582	148	187
ENSNBRG00000019583	0	0
ENSNBRG00000019584	0	0
ENSNBRG00000019585	0	0
ENSNBRG00000019586	0	0
ENSNBRG00000019587	0	0
ENSNBRG00000019588	0	0
ENSNBRG00000019589	331	356
ENSNBRG00000019590	0	0
ENSNBRG00000019591	0	0
ENSNBRG00000019592	0	0
ENSNBRG00000019593	0	0
ENSNBRG00000019594	0	0
ENSNBRG00000019595	0	0
ENSNBRG00000019596	0	0
ENSNBRG00000019597	0	0
ENSNBRG00000019598	0	0
ENSNBRG00000019599	0	0
ENSNBRG00000019600	0	0
ENSNBRG00000019601	61	75
ENSNBRG00000019602	60	101
ENSNBRG00000019603	0	0
ENSNBRG00000019604	0	0
ENSNBRG00000019605	0	0
ENSNBRG00000019606	0	0
ENSNBRG00000019607	0	0
ENSNBRG00000019608	0	0
ENSNBRG00000019609	0	0
ENSNBRG00000019610	0	0
ENSNBRG00000019611	0	0
ENSNBRG00000019612	29	35
ENSNBRG00000019613	0	0
ENSNBRG00000019614	0	0
ENSNBRG00000019615	0	0
ENSNBRG00000019616	0	0
ENSNBRG00000019617	0	0
ENSNBRG00000019618	0	0
ENSNBRG00000019619	0	0
ENSNBRG00000019620	0	0
ENSNBRG00000019621	0	0
ENSNBRG00000019622	0	0
ENSNBRG00000019623	0	0
ENSNBRG00000019624	0	0
ENSNBRG00000019625	0	0
ENSNBRG00000019626	0	0
ENSNBRG00000019627	0	0
ENSNBRG00000019628	0	0
ENSNBRG00000019629	30	43
ENSNBRG00000019630	0	0
ENSNBRG00000019631	0	0
ENSNBRG00000019632	0	0
ENSNBRG00000019633	1	21
ENSNBRG00000019634	0	0
ENSNBRG00000019635	0	0
ENSNBRG00000019636	0	0
ENSNBRG00000019637	0	0
ENSNBRG00000019638	0	0
ENSNBRG00000019639	0	0
ENSNBRG00000019640	0	0
ENSNBRG00000019641	0	0
ENSNBRG00000019642	0	0
ENSNBRG00000019643	0	0
ENSNBRG00000019644	0	0
ENSNBRG00000019645	0	0
ENSNBRG00000019646	0	0
ENSNBRG00000019647	0	0
ENSNBRG00000019648	19	45
ENSNBRG00000019649	0	0
ENSNBRG00000019650	0	0
ENSNBRG00000019651	0	0
ENSNBRG00000019652	0	0
ENSNBRG00000019653	0	0
ENSNBRG00000019654	0	0
ENSNBRG00000019655	0	0
ENSNBRG00000019656	0	0
ENSNBRG00000019657	0	0
ENSNBRG00000019658	0	0
ENSNBRG00000019659	0	0
ENSNBRG00000019660	0	0
ENSNBRG00000019661	0	0
ENSNBRG00000019662	0	0
ENSNBRG00000019663	0	0
ENSNBRG00000019664	0	0
ENSNBRG00000019665	0	0
ENSNBRG00000019666	0	0
ENSNBRG00000019667	0	0
ENSNBRG00000019668	0	0
ENSNBRG00000019669	0	0
ENSNBRG00000019670	0	0
ENSNBRG00000019671	0	0
ENSNBRG00000019672	0	0
ENSNBRG00000019673	0	0
ENSNBRG00000019674	0	0
ENSNBRG00000019675	0	0
ENSNBRG00000019676	358	360
ENSNBRG00000019677	0	0
ENSNBRG00000019678	0	0
ENSNBRG00000019679	0	0
ENSNBRG00000019680	0	0
ENSNBRG00000019681	0	0
ENSNBRG00000019682	0	0
ENSNBRG00000019683	6	44
ENSNBRG00000019684	0	0
ENSNBRG00000019685	43	65
ENSNBRG00000019686	0	0
ENSNBRG00000019687	0	0
ENSNBRG00000019688	0	0
ENSNBRG00000019689	63	84
ENSNBRG00000019690	0	0
ENSNBRG00000019691	0	0
ENSNBRG00000019692	102	123
ENSNBRG00000019693	0	0
ENSNBRG00000019694	0	0
ENSNBRG00000019695	0	0
ENSNBRG00000019696	0	0
ENSNBRG00000019697	0	0
ENSNBRG00000019698	0	0
ENSNBRG00000019699	28	52
ENSNBRG00000019700	1	8
ENSNBRG00000019701	0	0
ENSNBRG00000019702	57	89
ENSNBRG00000019703	0	0
ENSNBRG00000019704	0	0
ENSNBRG00000019705	0	0
ENSNBRG00000019706	0	0
ENSNBRG00000019707	0	0
ENSNBRG00000019708	0	0
ENSNBRG00000019709	0	0
ENSNBRG00000019710	0	0
ENSNBRG00000019711	0	0
ENSNBRG00000019712	0	0
ENSNBRG00000019713	0	0
ENSNBRG00000019714	26	41
ENSNBRG00000019715	0	0
ENSNBRG00000019716	0	0
ENSNBRG00000019717	0	0
ENSNBRG00000019718	0	0
ENSNBRG00000019719	115	142
ENSNBRG00000019720	0	0
ENSNBRG00000019721	0	0
ENSNBRG00000019722	0	0
ENSNBRG00000019723	0	0
ENSNBRG00000019724	0	0
ENSNBRG00000019725	0	0
ENSNBRG00000019726	0	0
ENSNBRG00000019727	0	0
ENSNBRG00000019728	35	78
ENSNBRG00000019729	0	0
ENSNBRG00000019730	24	33
ENSNBRG00000019731	0	0
ENSNBRG00000019732	0	0
ENSNBRG00000019733	146	185
ENSNBRG00000019734	0	0
ENSNBRG00000019735	82	87
ENSNBRG00000019736	0	0
ENSNBRG00000019737	986	1024
ENSNBRG00000019738	0	0
ENSNBRG00000019739	0	0
ENSNBRG00000019740	0	0
ENSNBRG00000019741	0	0
ENSNBRG00000019742	0	0
ENSNBRG00000019743	0	0
ENSNBRG00000019744	0	0
ENSNBRG00000019745	0	0
ENSNBRG00000019746	58	69
ENSNBRG00000019747	0	0
ENSNBRG00000019748	0	0
ENSNBRG00000019749	0	0
ENSNBRG00000019750	0	0
ENSNBRG00000019751	2	24
ENSNBRG00000019752	0	0
ENSNBRG00000019753	0	0
ENSNBRG00000019754	0	0
ENSNBRG00000019755	0	0
ENSNBRG00000019756	0	0
ENSNBRG00000019757	0	0
ENSNBRG00000019758	0	0
ENSNBRG00000019759	0	0
ENSNBRG00000019760	0	0
ENSNBRG00000019761	0	0
ENSNBRG00000019762	0	0
ENSNBRG00000019763	688	704
ENSNBRG00000019764	0	0
ENSNBRG00000019765	0	0
ENSNBRG00000019766	1	12
ENSNBRG00000019767	0	0
ENSNBRG00000019768	0	0
ENSNBRG00000019769	17	29
ENSNBRG00000019770	0	0
ENSNBRG00000019771	0	0
ENSNBRG00000019772	0	0
ENSNBRG00000019773	0	0
ENSNBRG00000019774	0	0
ENSNBRG00000019775	0	0
ENSNBRG00000019776	0	0
ENSNBRG00000019777	0	0
ENSNBRG00000019778	0	0
ENSNBRG00000019779	0	0
ENSNBRG00000019780	0	0
ENSNBRG00000019781	96	118
ENSNBRG00000019782	0	0
ENSNBRG00000019783	38	60
ENSNBRG00000019784	0	0
ENSNBRG00000019785	0	0
ENSNBRG00000019786	0	0
ENSNBRG00000019787	152	156
ENSNBRG00000019788	0	0
ENSNBRG00000019789	0	0
ENSNBRG00000019790	0	0
ENSNBRG00000019791	0	0
ENSNBRG00000019792	0	0
ENSNBRG00000019793	0	0
ENSNBRG00000019794	0	0
ENSNBRG00000019795	0	0
ENSNBRG00000019796	0	0
ENSNBRG00000019797	0	0
ENSNBRG00000019798	0	0
ENSNBRG00000019799	0	0
ENSNBRG00000019800	0	0
